date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:34	227/227	---M--	200	added ('OK')	text/plain	etag:%225e4344ba-e3%22	https://punezp.mkcl.org/robots.txt		(from )
12:46:35	77692/77692	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:33%20GMT	https://punezp.mkcl.org/	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/index.html	(from )
12:46:36	3017/3017	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Aug%202021%2012:46:34%20GMT	https://punezp.mkcl.org/images/favicon.png	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/favicon.png	(from https://punezp.mkcl.org/)
12:46:37	261493/261493	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf0-3fd75%22	https://cdnjs.cloudflare.com/ajax/libs/MaterialDesign-Webfont/4.7.95/css/materialdesignicons.css	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/cdnjs.cloudflare.com/ajax/libs/MaterialDesign-Webfont/4.7.95/css/materialdesignicons.css	(from https://punezp.mkcl.org/)
12:46:37	4106/4106	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Aug%202021%2012:46:36%20GMT	https://punezp.mkcl.org/images/emblem.png	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/emblem.png	(from https://punezp.mkcl.org/)
12:46:38	47335/47335	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Aug%202021%2012:46:36%20GMT	https://punezp.mkcl.org/images/logo.png	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/logo.png	(from https://punezp.mkcl.org/)
12:46:39	226763/226763	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Aug%202021%2012:46:37%20GMT	https://punezp.mkcl.org/images/Seal_of_Maharashtra.png	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/Seal_of_Maharashtra.png	(from https://punezp.mkcl.org/)
12:46:39	22445/22445	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:38%20GMT	https://punezp.mkcl.org/about-district	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/about-district.html	(from https://punezp.mkcl.org/)
12:46:40	21438/21438	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:38%20GMT	https://punezp.mkcl.org/zp/about-zp	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zp/about-zp.html	(from https://punezp.mkcl.org/)
12:46:41	22330/22330	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:39%20GMT	https://punezp.mkcl.org/zp/prashasan	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zp/prashasan.html	(from https://punezp.mkcl.org/)
12:46:41	19245/19245	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:40%20GMT	https://punezp.mkcl.org/zp/zp-adhiniyam	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zp/zp-adhiniyam.html	(from https://punezp.mkcl.org/)
12:46:42	21722/21722	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:40%20GMT	https://punezp.mkcl.org/zp/manyavar	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zp/manyavar.html	(from https://punezp.mkcl.org/)
12:46:42	39823/39823	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:41%20GMT	https://punezp.mkcl.org/zp/navinyapurna-upakram	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zp/navinyapurna-upakram.html	(from https://punezp.mkcl.org/)
12:46:43	22308/22308	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:42%20GMT	https://punezp.mkcl.org/zp/suchi	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zp/suchi.html	(from https://punezp.mkcl.org/)
12:46:44	18948/18948	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:42%20GMT	https://punezp.mkcl.org/zp/budget	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zp/budget.html	(from https://punezp.mkcl.org/)
12:46:44	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2029%20Aug%202021%2012:46:43%20GMT	https://punezp.mkcl.org/departments-schemes	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/departments-schemes	(from https://punezp.mkcl.org/)
12:46:45	56642/56642	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:44%20GMT	https://punezp.mkcl.org/departments-schemes/samanya-prashasan	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/departments-schemes/samanya-prashasan.html	(from https://punezp.mkcl.org/)
12:46:46	22515/22515	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:44%20GMT	https://punezp.mkcl.org/rachana	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/rachana.html	(from https://punezp.mkcl.org/)
12:46:46	21503/21503	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:45%20GMT	https://punezp.mkcl.org/tenders	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/tenders.html	(from https://punezp.mkcl.org/)
12:46:47	26497/26497	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:45%20GMT	https://punezp.mkcl.org/e-governance	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/e-governance.html	(from https://punezp.mkcl.org/)
12:46:47	35514/35514	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:46%20GMT	https://punezp.mkcl.org/mahiticha-adhikar	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/mahiticha-adhikar.html	(from https://punezp.mkcl.org/)
12:46:48	19663/19663	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:47%20GMT	https://punezp.mkcl.org/covid-19	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/covid-19.html	(from https://punezp.mkcl.org/)
12:46:49	26886/26886	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:47%20GMT	https://punezp.mkcl.org/contact	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/contact.html	(from https://punezp.mkcl.org/)
12:46:50	438823/438823	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:48%20GMT	https://punezp.mkcl.org/images/doc/MahaLabharthi%20Citizen%20Form_V2.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/MahaLabharthi%20Citizen%20Form_V2.pdf	(from https://punezp.mkcl.org/)
12:46:50	127180/127180	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:49%20GMT	https://punezp.mkcl.org/doc/Intercaste%20form%20full.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/doc/Intercaste%20form%20full.pdf	(from https://punezp.mkcl.org/)
12:46:51	185765/185765	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:49%20GMT	https://punezp.mkcl.org/images/doc/covid19recruitad-1-apr-2021.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/covid19recruitad-1-apr-2021.pdf	(from https://punezp.mkcl.org/)
12:46:52	64415/64415	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:50%20GMT	https://punezp.mkcl.org/images/doc/DepartmentofPrimaryEducationSchoolAccreditation-Form-Sample-letter.PDF	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/DepartmentofPrimaryEducationSchoolAccreditation-Form-Sample-letter.pdf	(from https://punezp.mkcl.org/)
12:46:52	481285/481285	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:50%20GMT	https://punezp.mkcl.org/images/doc/DepartmentofPrimaryEducationSchoolAccreditation-Form-1.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/DepartmentofPrimaryEducationSchoolAccreditation-Form-1.pdf	(from https://punezp.mkcl.org/)
12:46:52	13024/13024	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202021%2012:46:50%20GMT	https://punezp.mkcl.org/cas/login?service=https%3A%2F%2Fpunezp.mkcl.org%2FzillaParishad%2Fcommon%2Fhome	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/cas/login093b.html	(from https://punezp.mkcl.org/)
12:46:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2029%20Aug%202021%2012:46:51%20GMT	https://punezp.mkcl.org/zillaParishad/login	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/login	(from https://punezp.mkcl.org/)
12:46:53	162/162	---M--	302	error ('Found')	text/html		http://punezp.mkcl.org/zillaParishad/common/home	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/common/home.1c.delayed	(from https://punezp.mkcl.org/)
12:46:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2029%20Aug%202021%2012:46:52%20GMT	https://punezp.mkcl.org/zillaParishad/common/home	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/common/home	(from https://punezp.mkcl.org/)
12:46:57	1076186/1076186	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:53%20GMT	https://punezp.mkcl.org/images/doc/WIPRO%20ADVERTISE.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/WIPRO%20ADVERTISE.pdf	(from https://punezp.mkcl.org/)
12:46:57	421480/421480	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:54%20GMT	https://punezp.mkcl.org/images/doc/Sepcialist%20Advertisement.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/Sepcialist%20Advertisement.pdf	(from https://punezp.mkcl.org/)
12:46:58	916867/916867	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:56%20GMT	https://punezp.mkcl.org/images/doc/Recruitment%20Merit%20List.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/Recruitment%20Merit%20List.pdf	(from https://punezp.mkcl.org/)
12:46:58	145528/145528	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:57%20GMT	https://punezp.mkcl.org/images/doc/%e0%a4%aa%e0%a5%81%e0%a4%a3%e0%a5%87%20%e0%a4%9c%e0%a4%bf%e0%a4%aa-%20%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%97%e0%a5%8d%e0%a4%af%20%e0%a4%b5%e0%a4%bf%e0%a4%ad%e0%a4%be%e0%a4%97%20%e0%a4%95%e0%a5%8b%e0%a4%b5%e0%a4%bf%e0%a4%a1%20%e0%a5%a7%e0%a5%af%20%e0%a4%b5%e0%a4%bf%e0%a4%b6%e0%a5%87%e0%a4%b7%20%e0%a4%ad%e0%a4%b0%e0%a4%a4%e0%a5%80_Ad%20No-2_08082020.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/%e0%a4%aa%e0%a5%81%e0%a4%a3%e0%a5%87%20%e0%a4%9c%e0%a4%bf%e0%a4%aa-%20%e0%a4%86%e0%a4%b0%e0%a5%8b%e0%a4%97%e0%a5%8d%e0%a4%af%20%e0%a4%b5%e0%a4%bf%e0%a4%ad%e0%a4%be%e0%a4%97%20%e0%a4%95%e0%a5%8b%e0%a4%b5%e0%a4%bf%e0%a4%a1%20%e0%a5%a7%e0%a5%af%20%e0%a4%b5%e0%a4%bf%e0%a4%b6%e0%a5%87%e0%a4%b7%20%e0%a4%ad%e0%a4%b0%e0%a4%a4%e0%a5%80_Ad%20No-2_08082020.pdf	(from https://punezp.mkcl.org/)
12:47:02	808688/808688	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:56%20GMT	https://punezp.mkcl.org/images/doc/Approved%20and%20Rejected%20List.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/Approved%20and%20Rejected%20List.pdf	(from https://punezp.mkcl.org/)
12:47:16	4248296/4248296	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:53%20GMT	https://punezp.mkcl.org/doc/anukampa-niyukti.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/doc/anukampa-niyukti.pdf	(from https://punezp.mkcl.org/)
12:47:18	4074493/4074493	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:57%20GMT	https://punezp.mkcl.org/images/doc/%e0%a4%ae%e0%a5%81%e0%a4%96%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%a7%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%aa%e0%a4%95%20%20%e0%a4%aa%e0%a4%a6%e0%a4%be%e0%a4%9a%e0%a5%80%20%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/%e0%a4%ae%e0%a5%81%e0%a4%96%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%a7%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%aa%e0%a4%95%20%20%e0%a4%aa%e0%a4%a6%e0%a4%be%e0%a4%9a%e0%a5%80%20%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7.pdf	(from https://punezp.mkcl.org/)
12:47:22	1745785/1745785	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:47:15%20GMT	https://punezp.mkcl.org/images/doc/%e0%a4%b5%e0%a4%b0%e0%a4%bf%e0%a4%b7%e0%a5%8d%e0%a4%a0%20%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a5%8d%e0%a4%af%e0%a4%95%20(%e0%a4%b2%e0%a5%87%e0%a4%96%e0%a4%be)%20%e0%a4%b8%e0%a4%82%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%97%e0%a4%be%e0%a4%9a%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7%20%e0%a4%b0%e0%a5%8b%e0%a4%9c%e0%a5%80%e0%a4%9a%e0%a5%80%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/%e0%a4%b5%e0%a4%b0%e0%a4%bf%e0%a4%b7%e0%a5%8d%e0%a4%a0%20%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a5%8d%e0%a4%af%e0%a4%95%20(%e0%a4%b2%e0%a5%87%e0%a4%96%e0%a4%be)%20%e0%a4%b8%e0%a4%82%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%97%e0%a4%be%e0%a4%9a%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7%20%e0%a4%b0%e0%a5%8b%e0%a4%9c%e0%a5%80%e0%a4%9a%e0%a5%80%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80.pdf	(from https://punezp.mkcl.org/)
12:47:23	70/70	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2012:47:22%20GMT	https://punezp.mkcl.org/doc/%e0%a4%b5%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a4%be%e0%a4%b0%e0%a4%85%e0%a4%a7%e0%a4%bf%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%80%20(%20%e0%a4%b6%e0%a4%bf%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%a3)%20%20%e0%a4%b6%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%a3%e0%a5%80%20%e0%a5%a8%20%e0%a4%aa%e0%a4%a6%e0%a4%be%e0%a4%9a%e0%a5%80%20%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/doc/%e0%a4%b5%e0%a4%bf%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a4%be%e0%a4%b0%e0%a4%85%e0%a4%a7%e0%a4%bf%e0%a4%95%e0%a4%be%e0%a4%b0%e0%a5%80%20(%20%e0%a4%b6%e0%a4%bf%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%a3)%20%20%e0%a4%b6%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%a3%e0%a5%80%20%e0%a5%a8%20%e0%a4%aa%e0%a4%a6%e0%a4%be%e0%a4%9a%e0%a5%80%20%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7.pdf	(from https://punezp.mkcl.org/)
12:47:23	4257591/4257591	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:46:58%20GMT	https://punezp.mkcl.org/images/doc/anukampa-yadi.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/anukampa-yadi.pdf	(from https://punezp.mkcl.org/)
12:47:25	1274134/1274134	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:47:18%20GMT	https://punezp.mkcl.org/images/doc/%e0%a4%95%e0%a4%a8%e0%a4%bf%e0%a4%b7%e0%a5%8d%e0%a4%a0%20%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a5%8d%e0%a4%af%e0%a4%95%20(%e0%a4%b2%e0%a5%87%e0%a4%96%e0%a4%be)%20%e0%a4%b8%e0%a4%82%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%97%e0%a4%be%e0%a4%9a%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7%20%e0%a4%b0%e0%a5%8b%e0%a4%9c%e0%a5%80%e0%a4%9a%e0%a5%80%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/%e0%a4%95%e0%a4%a8%e0%a4%bf%e0%a4%b7%e0%a5%8d%e0%a4%a0%20%e0%a4%b8%e0%a4%b9%e0%a4%be%e0%a4%af%e0%a5%8d%e0%a4%af%e0%a4%95%20(%e0%a4%b2%e0%a5%87%e0%a4%96%e0%a4%be)%20%e0%a4%b8%e0%a4%82%e0%a4%b5%e0%a4%b0%e0%a5%8d%e0%a4%97%e0%a4%be%e0%a4%9a%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7%20%e0%a4%b0%e0%a5%8b%e0%a4%9c%e0%a5%80%e0%a4%9a%e0%a5%80%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80.pdf	(from https://punezp.mkcl.org/)
12:47:26	4194590/4194590	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:47:02%20GMT	https://punezp.mkcl.org/images/doc/%e0%a4%95%e0%a5%87%e0%a4%82%e0%a4%a6%e0%a5%8d%e0%a4%b0%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%ae%e0%a5%81%e0%a4%96%20%20%e0%a4%aa%e0%a4%a6%e0%a4%be%e0%a4%9a%e0%a5%80%20%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/images/doc/%e0%a4%95%e0%a5%87%e0%a4%82%e0%a4%a6%e0%a5%8d%e0%a4%b0%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%ae%e0%a5%81%e0%a4%96%20%20%e0%a4%aa%e0%a4%a6%e0%a4%be%e0%a4%9a%e0%a5%80%20%20%e0%a4%a4%e0%a4%be%e0%a4%a4%e0%a5%8d%e0%a4%aa%e0%a5%81%e0%a4%b0%e0%a4%a4%e0%a5%80%20%e0%a4%b8%e0%a5%87%e0%a4%b5%e0%a4%be%e0%a4%9c%e0%a5%87%e0%a4%b7%e0%a5%8d%e0%a4%a0%e0%a4%a4%e0%a4%be%20%e0%a4%af%e0%a4%be%e0%a4%a6%e0%a5%80%20%e0%a4%a6%e0%a4%bf.%20%e0%a5%a6%e0%a5%a7-%e0%a5%a6%e0%a5%a7-%e0%a5%a8%e0%a5%a6%e0%a5%a8%e0%a5%a7.pdf	(from https://punezp.mkcl.org/)
12:47:30	787128/787128	---M--	200	added ('OK')	application/pdf	date:Sun,%2029%20Aug%202021%2012:47:24%20GMT	https://punezp.mkcl.org/doc/cho.pdf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/doc/cho.pdf	(from https://punezp.mkcl.org/)
